episode,greedy_reward
251394,-2175.3300
251395,-2064.7183
251396,-2171.1633
251397,-2066.9539
251398,-2511.9967
251399,-2160.3911
251400,-2065.5650
251401,-2066.3983
251402,-2162.9744
251403,-2159.4411
251404,-2066.1206
251405,-2065.5650
251406,-2066.3983
251407,-2154.4967
251408,-2064.7317
251409,-2064.7317
251410,-2064.7317
251411,-2065.5650
251412,-2064.7317
251413,-2064.7317
251414,-2063.8983
251415,-2325.5000
251416,-2093.4867
251417,-2154.5856
251418,-2154.8633
251419,-2299.7561
251420,-2160.8300
251421,-2161.3911
251422,-2065.1444
251423,-2158.3356
251424,-2324.8361
251425,-2328.9561
251426,-2066.6989
251427,-2065.4806
251428,-2235.4544
251429,-2219.5100
251430,-2249.2044
251431,-2090.8856
251432,-2160.2744
251433,-2218.7867
251434,-2160.8856
251435,-2123.2244
251436,-2157.6800
251437,-2160.1133
251438,-2286.5689
251439,-2089.5661
251440,-2063.6433
251441,-2063.6433
251442,-2064.4700
251443,-2159.6244
251444,-2066.9767
251445,-2066.6989
251446,-2065.3100
251447,-2093.6433
251448,-2160.6078
251449,-2160.3300
251450,-2156.1633
251451,-2115.8939
251452,-2104.3272
251453,-2120.4256
251454,-2255.4839
251455,-2066.9700
251456,-2169.2189
251457,-2091.7883
251458,-2063.6367
251459,-2160.8856
251460,-2162.6967
251461,-2251.5867
251462,-2072.1850
251463,-2141.4411
251464,-2065.3100
251465,-2066.9767
251466,-2361.1633
251467,-2203.6928
251468,-2335.3594
251469,-2411.1633
251470,-2126.3811
251471,-2286.1033
251472,-2301.1633
251473,-2324.7144
251474,-2411.7189
251475,-2404.2189
251476,-2403.1078
251477,-2216.6922
251478,-2288.8856
251479,-2393.6633
251480,-2395.0522
251481,-2366.4411
251482,-2366.4411
251483,-2174.7744
251484,-2216.6922
251485,-2411.9967
251486,-2280.8928
251487,-2181.9072
251488,-2136.7683
251489,-2160.3794
251490,-2125.1017
251491,-2068.7194
251492,-2067.8861
251493,-2096.4906
251494,-2091.4906
251495,-2064.5461
251496,-2168.7800
251497,-2258.6633
251498,-2336.4411
251499,-2173.7061
251500,-2263.8039
251501,-2189.9317
251502,-2114.7594
251503,-2151.0250
251504,-2134.8867
251505,-2261.9822
251506,-2134.3378
251507,-2071.0889
251508,-2068.7622
251509,-2107.2711
251510,-2224.6411
251511,-2246.4411
251512,-2246.4411
251513,-2241.4411
251514,-2246.1633
251515,-2243.1078
251516,-2246.9967
251517,-2249.7744
251518,-2208.9411
251519,-2208.1078
251520,-2210.0522
251521,-2210.6078
251522,-2210.6078
251523,-2210.0522
251524,-2207.5522
251525,-2207.5522
251526,-2203.3856
251527,-2157.7700
251528,-2250.6078
251529,-2160.5478
251530,-2067.0461
251531,-2065.1017
251532,-2065.6572
251533,-2211.8356
251534,-2063.6367
251535,-2264.2189
251536,-2070.2967
251537,-2085.0256
251538,-2273.9411
251539,-2210.6078
251540,-2211.1633
251541,-2212.2744
251542,-2210.0522
251543,-2253.3856
251544,-2099.7278
251545,-2160.8856
251546,-2193.5311
251547,-2065.0322
251548,-2454.0817
251549,-2452.6861
251550,-2422.2761
251551,-2207.3683
251552,-2169.7467
251553,-2169.7789
251554,-2135.3211
251555,-2237.6711
251556,-2097.3417
251557,-2260.5572
251558,-2161.7189
251559,-2165.0522
251560,-2161.7189
251561,-2159.7744
251562,-2159.2189
251563,-2120.8856
251564,-2121.9967
251565,-2128.9411
251566,-2182.5044
251567,-2077.2850
251568,-2124.4967
251569,-2075.6183
251570,-2210.9833
251571,-2167.9189
251572,-2180.8656
251573,-2180.8656
251574,-2168.3856
251575,-2275.6078
251576,-2247.8300
251577,-2069.7972
251578,-2461.1633
251579,-2200.5117
251580,-2109.3444
251581,-2088.7128
251582,-2065.6572
251583,-2168.1706
251584,-2136.7189
251585,-2076.7344
251586,-2325.3300
251587,-2169.6133
251588,-2253.9733
251589,-2165.3300
251590,-2243.8772
251591,-2160.0522
251592,-2181.6989
251593,-2161.8356
251594,-2159.4967
251595,-2212.9356
251596,-2154.7744
251597,-2098.0611
251598,-2159.3467
251599,-2098.3389
251600,-2245.1978
251601,-2161.8578
251602,-2125.7356
251603,-2130.6078
251604,-2165.6078
251605,-2126.5689
251606,-2164.6244
251607,-2181.6989
251608,-2213.9494
251609,-2065.8656
251610,-2065.8428
251611,-2243.0517
251612,-2297.8300
251613,-2193.3928
251614,-2063.3928
251615,-2161.9967
251616,-2064.7544
251617,-2172.5322
251618,-2280.7533
251619,-2064.6494
251620,-2107.5322
251621,-2197.8928
251622,-2354.2189
251623,-2225.0522
251624,-2358.9411
251625,-2213.2000
251626,-2066.1928
251627,-2253.0856
251628,-2215.3889
251629,-2331.9967
251630,-2168.6100
251631,-2389.4967
251632,-2368.3856
251633,-2415.0522
251634,-2180.9694
251635,-2385.6078
251636,-2379.2189
251637,-2065.3794
251638,-2193.2533
251639,-2419.4489
251640,-2244.2189
251641,-2307.6900
251642,-2070.4556
251643,-2436.8700
251644,-2172.4444
251645,-2066.9139
251646,-2066.0806
251647,-2142.5522
251648,-2066.0806
251649,-2064.1989
251650,-2144.7744
251651,-2229.0256
251652,-2066.0739
251653,-2117.4894
251654,-2065.8656
251655,-2065.3100
251656,-2064.4767
251657,-2065.3100
251658,-2065.5878
251659,-2065.6011
251660,-2064.7478
251661,-2065.3100
251662,-2327.5272
251663,-2065.5878
251664,-2064.7544
251665,-2218.6833
251666,-2064.4767
251667,-2152.4967
251668,-2150.3300
251669,-2066.4117
251670,-2066.4544
251671,-2066.4878
251672,-2063.8289
251673,-2116.4411
251674,-2068.2933
251675,-2092.1500
251676,-2064.1628
251677,-2065.5650
251678,-2068.2933
251679,-2065.7733
251680,-2065.5650
251681,-2065.8428
251682,-2074.1761
251683,-2077.7872
251684,-2116.4411
251685,-2064.7117
251686,-2065.8428
251687,-2093.2611
251688,-2067.1889
251689,-2092.1500
251690,-2065.2178
251691,-2067.4600
251692,-2093.2611
251693,-2116.9967
251694,-2067.1756
251695,-2094.3722
251696,-2115.4578
251697,-2418.2161
251698,-2261.5361
251699,-2089.0089
251700,-2066.8778
251701,-2094.7767
251702,-2062.8367
251703,-2118.3889
251704,-2203.2350
251705,-2214.0094
251706,-2064.8011
251707,-2068.2867
251708,-2066.8911
251709,-2065.7733
251710,-2068.1478
251711,-2065.4889
251712,-2251.4400
251713,-2366.2878
251714,-2070.5156
251715,-2069.5367
251716,-2067.0367
251717,-2063.8289
251718,-2283.0733
251719,-2201.3533
251720,-2063.6433
251721,-2065.0322
251722,-2064.1989
251723,-2219.7878
251724,-2118.0450
251725,-2116.9339
251726,-2219.5100
251727,-2143.6006
251728,-2140.5450
251729,-2065.5878
251730,-2218.6833
251731,-2118.8783
251732,-2067.5389
251733,-2065.4956
251734,-2064.6622
251735,-2064.3844
251736,-2221.4611
251737,-2181.6494
251738,-2117.2117
251739,-2064.6917
251740,-2065.5250
251741,-2065.3033
251742,-2092.9783
251743,-2066.8939
251744,-2118.8783
251745,-2066.1433
251746,-2066.5239
251747,-2066.0444
251748,-2126.7189
251749,-2066.6000
251750,-2066.6000
251751,-2066.6000
251752,-2064.9333
251753,-2064.9333
251754,-2282.5178
251755,-2081.3222
251756,-2167.2389
251757,-2339.6567
251758,-2215.9644
251759,-2191.0406
251760,-2218.2628
251761,-2311.1633
251762,-2371.9967
251763,-2413.3856
251764,-2385.6078
251765,-2411.1633
251766,-2259.4967
251767,-2370.0522
251768,-2406.7189
251769,-2440.0522
251770,-2397.8300
251771,-2405.0522
251772,-2238.3322
251773,-2210.8856
251774,-2251.1633
251775,-2241.4411
251776,-2242.8300
251777,-2128.9572
251778,-2069.4500
251779,-2240.8856
251780,-2240.3300
251781,-2066.9500
251782,-2066.9500
251783,-2066.9500
251784,-2246.2911
251785,-2248.6633
251786,-2243.6633
251787,-2189.2483
251788,-2247.8300
251789,-2294.2189
251790,-2294.2189
251791,-2205.6078
251792,-2203.1078
251793,-2165.8856
251794,-2069.4767
251795,-2533.6633
251796,-2538.1078
251797,-2398.6633
251798,-2363.1078
251799,-2245.6078
251800,-2287.1133
251801,-2170.0522
251802,-2184.6344
251803,-2207.4133
251804,-2110.5183
251805,-2110.1150
251806,-2076.7417
251807,-2200.7467
251808,-2125.9578
251809,-2196.2489
251810,-2205.5333
251811,-2131.6472
251812,-2301.6250
251813,-2408.1078
251814,-2290.7467
251815,-2119.3500
251816,-2291.5800
251817,-2283.2467
251818,-2251.4411
251819,-2382.2744
251820,-2400.3300
251821,-2234.5578
251822,-2284.8911
251823,-2069.0133
251824,-2069.0133
251825,-2133.9411
251826,-2193.5133
251827,-2199.5522
251828,-2068.4578
251829,-2130.6133
251830,-2191.9967
251831,-2197.9189
251832,-2197.8300
251833,-2210.4544
251834,-2296.1633
251835,-2346.3856
251836,-2345.2744
251837,-2335.0522
251838,-2321.7189
251839,-2249.4967
251840,-2388.9411
251841,-2397.2744
251842,-2405.8856
251843,-2318.8733
251844,-2281.4411
251845,-2267.5644
251846,-2193.5133
251847,-2193.5133
251848,-2224.4167
251849,-2069.5689
251850,-2069.5689
251851,-2069.5689
251852,-2129.3806
251853,-2228.3111
251854,-2197.9189
251855,-2197.8300
251856,-2198.9967
251857,-2198.9967
251858,-2198.9967
251859,-2198.9967
251860,-2198.9967
251861,-2198.9967
251862,-2101.6789
251863,-2130.8456
251864,-2097.4322
251865,-2197.3300
251866,-2197.3300
251867,-2199.5522
251868,-2090.2633
251869,-2200.3300
251870,-2200.3300
251871,-2200.3300
251872,-2196.8078
251873,-2201.7189
251874,-2202.2744
251875,-2195.3517
251876,-2199.4967
251877,-2072.9544
251878,-2074.9322
251879,-2200.8856
251880,-2201.7189
251881,-2197.8300
251882,-2198.9411
251883,-2256.9100
251884,-2197.8300
251885,-2198.7189
251886,-2204.6078
251887,-2197.3356
251888,-2196.6633
251889,-2194.4233
251890,-2076.3411
251891,-2083.3256
251892,-2068.0411
251893,-2189.9856
251894,-2088.5900
251895,-2203.4967
251896,-2173.9628
251897,-2127.5750
251898,-2069.1522
251899,-2206.1633
251900,-2068.0144
251901,-2070.6522
251902,-2082.4922
251903,-2160.5344
251904,-2136.6456
251905,-2137.4656
251906,-2065.3528
251907,-2195.5522
251908,-2196.1633
251909,-2167.4900
251910,-2232.9289
251911,-2185.3156
251912,-2134.7906
251913,-2196.1633
251914,-2229.5583
251915,-2196.4411
251916,-2196.4411
251917,-2089.4100
251918,-2088.1711
251919,-2101.0567
251920,-2097.4456
251921,-2193.6994
251922,-2129.9294
251923,-2069.5194
251924,-2068.9639
251925,-2089.9789
251926,-2183.8411
251927,-2186.6189
251928,-2200.8856
251929,-2211.9967
251930,-2256.3611
251931,-2183.5767
251932,-2233.2989
251933,-2146.0767
251934,-2208.5833
251935,-2067.2344
251936,-2189.0200
251937,-2242.4656
251938,-2204.9656
251939,-2110.1778
251940,-2162.8300
251941,-2368.3094
251942,-2274.0867
251943,-2275.2033
251944,-2177.0194
251945,-2152.9333
251946,-2220.5933
251947,-2083.6033
251948,-2387.2744
251949,-2103.4978
251950,-2163.1078
251951,-2371.0672
251952,-2192.3561
251953,-2238.9961
251954,-2237.6489
251955,-2314.4556
251956,-2278.8106
251957,-2307.3106
251958,-2086.2889
251959,-2193.2628
251960,-2319.8106
251961,-2199.5328
251962,-2327.6472
251963,-2329.0361
251964,-2244.3017
251965,-2256.0167
251966,-2198.3161
251967,-2194.6278
251968,-2266.5933
251969,-2266.3156
251970,-2096.9361
251971,-2094.5122
251972,-2285.7139
251973,-2371.2911
251974,-2299.2261
251975,-2388.3856
251976,-2287.4022
251977,-2067.7994
251978,-2211.9967
251979,-2273.7683
251980,-2218.6633
251981,-2116.7189
251982,-2064.5994
251983,-2066.6628
251984,-2069.1467
251985,-2069.9667
251986,-2064.2950
251987,-2066.8217
251988,-2067.4333
251989,-2066.3289
251990,-2066.3222
251991,-2066.3850
251992,-2065.4756
251993,-2105.2939
251994,-2123.0717
251995,-2090.5717
251996,-2126.9606
251997,-2132.2383
251998,-2375.6078
251999,-2298.9411
252000,-2198.4411
252001,-2066.8283
252002,-2067.6617
252003,-2066.7728
252004,-2301.1617
252005,-2287.6339
252006,-2198.7911
252007,-2198.7911
252008,-2198.7911
252009,-2197.6800
252010,-2197.6800
252011,-2204.2189
252012,-2204.5856
252013,-2203.9411
252014,-2205.4189
252015,-2224.4967
252016,-2205.4189
252017,-2205.0522
252018,-2245.3300
252019,-2245.3300
252020,-2107.3733
252021,-2185.8817
252022,-2272.9200
252023,-2225.2567
252024,-2168.9572
252025,-2376.5444
252026,-2122.1717
252027,-2217.4856
252028,-2442.5522
252029,-2169.7744
252030,-2176.9967
252031,-2408.1078
252032,-2404.2189
252033,-2324.9728
252034,-2208.6289
252035,-2197.9772
252036,-2340.7894
252037,-2099.5528
252038,-2121.7522
252039,-2226.5533
252040,-2209.2189
252041,-2244.3017
252042,-2497.1994
252043,-2100.5250
252044,-2242.9128
252045,-2109.2750
252046,-2105.3861
252047,-2076.8672
252048,-2191.5856
252049,-2148.1306
252050,-2086.8156
252051,-2158.9189
252052,-2092.4294
252053,-2225.6550
252054,-2265.3772
252055,-2118.9411
252056,-2142.4217
252057,-2106.6856
252058,-2073.9372
252059,-2190.4417
252060,-2170.6378
252061,-2074.6250
252062,-2140.6078
252063,-2102.0594
252064,-2139.7411
252065,-2152.3217
252066,-2408.9694
252067,-2283.5300
252068,-2297.8422
252069,-2173.9928
252070,-2317.6872
252071,-2236.4883
252072,-2079.8450
252073,-2081.3183
252074,-2199.3694
252075,-2227.4361
252076,-2433.2256
252077,-2376.4067
252078,-2153.5089
252079,-2103.4328
252080,-2469.3683
252081,-2165.3422
252082,-2470.7817
252083,-2175.2606
252084,-2152.8433
252085,-2065.1017
252086,-2067.4494
252087,-2068.1439
252088,-2067.1156
252089,-2114.8800
252090,-2154.0017
252091,-2067.3906
252092,-2472.3161
252093,-2099.6983
252094,-2128.6994
252095,-2068.2400
252096,-2312.3694
252097,-2086.9072
252098,-2248.2894
252099,-2133.3028
252100,-2068.4867
252101,-2064.4700
252102,-2169.0183
252103,-2227.8289
252104,-2097.4983
252105,-2184.9811
252106,-2141.7550
252107,-2236.7189
252108,-2077.4000
252109,-2131.6272
252110,-2175.9933
252111,-2147.1950
252112,-2147.8211
252113,-2148.4867
252114,-2146.3000
252115,-2179.8111
252116,-2253.3856
252117,-2233.1817
252118,-2212.0278
252119,-2351.3733
252120,-2129.2656
252121,-2222.0606
252122,-2408.0506
252123,-2157.5744
252124,-2126.4767
252125,-2130.6444
252126,-2125.6433
252127,-2182.7344
252128,-2152.2583
252129,-2410.0539
252130,-2193.8678
252131,-2166.4250
252132,-2274.4822
252133,-2076.1206
252134,-2075.0922
252135,-2068.1544
252136,-2069.2656
252137,-2077.5989
252138,-2073.1344
252139,-2267.2267
252140,-2068.9944
252141,-2154.3200
252142,-2524.4772
252143,-2253.9778
252144,-2145.5422
252145,-2127.0700
252146,-2066.9606
252147,-2128.0717
252148,-2072.5161
252149,-2128.0717
252150,-2141.4050
252151,-2065.8494
252152,-2070.5717
252153,-2069.4606
252154,-2131.4050
252155,-2162.5228
252156,-2139.1828
252157,-2065.7667
252158,-2161.9672
252159,-2067.3078
252160,-2071.0911
252161,-2068.2867
252162,-2063.8983
252163,-2064.7317
252164,-2065.5650
252165,-2065.5650
252166,-2067.2183
252167,-2064.7183
252168,-2070.5650
252169,-2066.3850
252170,-2066.3289
252171,-2066.3289
252172,-2067.1622
252173,-2064.7183
252174,-2066.1967
252175,-2346.4267
252176,-2070.2378
252177,-2065.4956
252178,-2068.8422
252179,-2065.7733
252180,-2068.2867
252181,-2066.0511
252182,-2066.0511
252183,-2077.8900
252184,-2399.3767
252185,-2278.8906
252186,-2386.2528
252187,-2319.4622
252188,-2065.6344
252189,-2088.4600
252190,-2271.0728
252191,-2092.6106
252192,-2204.6744
252193,-2152.2189
252194,-2201.0128
252195,-2160.2422
252196,-2132.6622
252197,-2119.8606
252198,-2066.0511
252199,-2182.9972
252200,-2099.9556
252201,-2068.0022
252202,-2065.3433
252203,-2065.2111
252204,-2065.0656
252205,-2225.8767
252206,-2063.6700
252207,-2066.0644
252208,-2065.6144
252209,-2066.4878
252210,-2063.8289
252211,-2065.4889
252212,-2087.8978
252213,-2064.3844
252214,-2063.6006
252215,-2065.7667
252216,-2065.0522
252217,-2063.9411
252218,-2092.0550
252219,-2064.3844
252220,-2196.3000
252221,-2066.8150
252222,-2064.3778
252223,-2065.3367
252224,-2066.8778
252225,-2064.2189
252226,-2149.7744
252227,-2064.5033
252228,-2112.1711
252229,-2063.9478
252230,-2089.9839
252231,-2066.4411
252232,-2274.7761
252233,-2068.1544
252234,-2090.8278
252235,-2139.3467
252236,-2291.8994
252237,-2065.1017
252238,-2223.3978
252239,-2065.0256
252240,-2095.2006
252241,-2075.9483
252242,-2156.8272
252243,-2066.0178
252244,-2346.3972
252245,-2067.1783
252246,-2065.4489
252247,-2179.9283
252248,-2066.4211
252249,-2066.4211
252250,-2065.9350
252251,-2320.1539
252252,-2130.4761
252253,-2067.1783
252254,-2072.9744
252255,-2071.0500
252256,-2072.0917
252257,-2104.9633
252258,-2069.2056
252259,-2195.3850
252260,-2154.2272
252261,-2169.7200
252262,-2095.3994
252263,-2069.1856
252264,-2128.2828
252265,-2179.9283
252266,-2224.2778
252267,-2171.3650
252268,-2133.3161
252269,-2068.7411
252270,-2126.8633
252271,-2105.2144
252272,-2074.6411
252273,-2134.0856
252274,-2149.9339
252275,-2069.7078
252276,-2299.8361
252277,-2272.1344
252278,-2066.1433
252279,-2066.1433
252280,-2299.2111
252281,-2152.2522
252282,-2104.4072
252283,-2130.2833
252284,-2070.2006
252285,-2088.4822
252286,-2067.1156
252287,-2070.5611
252288,-2135.6706
252289,-2264.0094
252290,-2161.8728
252291,-2064.7544
252292,-2205.1422
252293,-2181.5961
252294,-2108.2206
252295,-2196.7739
252296,-2072.5206
252297,-2131.6722
252298,-2072.5206
252299,-2073.9094
252300,-2069.3833
252301,-2116.8833
252302,-2072.9478
252303,-2071.3078
252304,-2257.4789
252305,-2158.6306
252306,-2280.1567
252307,-2185.5911
252308,-2196.8772
252309,-2210.1017
252310,-2412.8311
252311,-2161.3317
252312,-2327.4044
252313,-2164.1722
252314,-2253.0028
252315,-2283.3328
252316,-2234.4394
252317,-2087.1317
252318,-2218.4417
252319,-2118.0811
252320,-2076.4906
252321,-2070.1539
252322,-2066.2061
252323,-2124.4067
252324,-2067.1222
252325,-2067.4000
252326,-2232.0728
252327,-2199.8439
252328,-2161.7806
252329,-2259.6239
252330,-2158.8039
252331,-2350.8083
252332,-2231.1861
252333,-2075.1967
252334,-2072.3894
252335,-2103.8878
252336,-2285.3317
252337,-2125.7922
252338,-2205.1928
252339,-2068.8450
252340,-2291.7900
252341,-2078.5272
252342,-2123.7156
252343,-2289.4572
252344,-2199.7906
252345,-2208.3883
252346,-2095.0683
252347,-2178.2294
252348,-2069.6878
252349,-2069.6050
252350,-2104.4794
252351,-2360.5594
252352,-2334.4967
252353,-2187.1850
252354,-2069.3872
252355,-2211.6711
252356,-2186.2783
252357,-2355.2594
252358,-2355.3222
252359,-2351.2478
252360,-2077.0633
252361,-2232.7950
252362,-2214.6211
252363,-2342.5544
252364,-2077.0633
252365,-2227.7606
252366,-2335.6533
252367,-2229.1494
252368,-2211.2222
