episode,reward
619839,-2241.1933
619840,-2147.15
619841,-2155.0089
619842,-2188.8133
619843,-2158.1911
619844,-2159.3956
619845,-2161.6733
619846,-2098.49
619847,-2060.2711
619848,-2111.3078
619849,-2075.5567
619850,-2161.5111
619851,-2197.8144
619852,-2146.4978
619853,-2202.9633
619854,-2200.7228
619855,-2181.1006
619856,-2078.7044
619857,-2155.2867
619858,-2194.1389
619859,-2072.6261
619860,-2098.0456
619861,-2113.0639
619862,-2079.9589
619863,-2260.1422
619864,-2206.4033
619865,-2197.7256
619866,-2202.8206
619867,-2130.6167
619868,-2243.2056
619869,-2143.5772
619870,-2224.9711
619871,-2259.1144
619872,-2205.0628
619873,-2159.7444
619874,-2124.1356
619875,-2117.73
619876,-2118.3489
619877,-2137.9333
619878,-2124.4367
619879,-2119.2822
619880,-2146.8956
619881,-2119.1789
619882,-2139.3889
619883,-2148.6728
619884,-2171.7394
619885,-2075.0528
619886,-2088.4067
619887,-2152.4522
619888,-2132.77
619889,-2063.9889
619890,-2121.0489
619891,-2219.6222
619892,-2173.38
619893,-2137.9239
619894,-2166.5578
619895,-2161.9839
619896,-2192.9194
619897,-2209.4567
619898,-2054.755
619899,-2078.5967
619900,-2059.215
619901,-2071.8356
619902,-2076.3267
619903,-2119.5178
619904,-2131.6244
619905,-2107.7556
619906,-2116.5067
619907,-2087.1478
619908,-2059.2689
619909,-2067.1544
619910,-2070.4133
619911,-2101.8656
619912,-2098.6844
619913,-2103.4456
619914,-2069.9967
619915,-2064.4706
619916,-2056.4894
619917,-2068.3461
619918,-2084.9956
619919,-2085.9422
619920,-2058.3861
619921,-2060.8928
619922,-2054.24
619923,-2053.1306
619924,-2067.2617
619925,-2076.4694
619926,-2051.1372
619927,-2061.5789
619928,-2069.7283
619929,-2070.8722
619930,-2066.4483
619931,-2096.4344
619932,-2058.6239
619933,-2097.4494
619934,-2082.55
619935,-2064.1
619936,-2086.4411
619937,-2111.1017
619938,-2060.8461
619939,-2187.3311
619940,-2225.5617
619941,-2223.2017
619942,-2221.5511
619943,-2225.8339
619944,-2230.3511
619945,-2202.2217
619946,-2231.3589
619947,-2159.7789
619948,-2110.3672
619949,-2112.8194
619950,-2171.0156
619951,-2176.5683
619952,-2114.3711
619953,-2123.9444
619954,-2146.2783
619955,-2140.5617
619956,-2145.6628
619957,-2195.47
619958,-2068.3956
619959,-2090.14
619960,-2195.6911
619961,-2092.3978
619962,-2190.7139
619963,-2153.1617
619964,-2209.1167
619965,-2070.44
619966,-2111.34
619967,-2280.185
619968,-2220.225
619969,-2197.6889
619970,-2399.0278
619971,-2156.6989
619972,-2259.6983
619973,-2103.6783
619974,-2347.5961
619975,-2300.1978
619976,-2079.9589
619977,-2324.0944
619978,-2304.2656
619979,-2271.0406
619980,-2290.6839
619981,-2289.665
619982,-2172.44
619983,-2188.4394
619984,-2220.3889
619985,-2210.4939
619986,-2221.7333
619987,-2101.555
619988,-2147.5133
619989,-2063.9094
619990,-2059.7589
619991,-2053.2833
619992,-2071.5189
619993,-2079.9644
619994,-2062.8611
619995,-2064.055
619996,-2151.5778
619997,-2148.4244
619998,-2311.33
619999,-2341.6506
620000,-2268.1639
620001,-2239.5239
620002,-2205.3639
620003,-2159.3889
620004,-2196.1172
620005,-2134.5372
620006,-2172.8017
620007,-2197.3722
620008,-2129.4156
620009,-2061.9878
620010,-2123.8289
620011,-2145.8111
620012,-2118.2933
620013,-2077.3639
620014,-2086.5361
620015,-2100.1867
620016,-2078.69
620017,-2104.6733
620018,-2118.0056
620019,-2178.7206
620020,-2148.6144
620021,-2095.7133
620022,-2216.9606
620023,-2264.7261
620024,-2286.8811
620025,-2216.9533
620026,-2122.6172
620027,-2298.0256
620028,-2249.3167
620029,-2288.0978
620030,-2161.5483
620031,-2153.1211
620032,-2148.3844
620033,-2114.5667
620034,-2057.7544
620035,-2120.2022
620036,-2139.54
620037,-2107.6983
620038,-2138.4489
620039,-2102.1222
620040,-2183.2206
620041,-2094.3711
620042,-2110.9622
620043,-2168.3756
620044,-2116.5244
620045,-2161.2333
620046,-2133.5589
620047,-2106.905
620048,-2131.0089
620049,-2155.0456
620050,-2077.5956
620051,-2223.6867
620052,-2247.5822
620053,-2272.1067
620054,-2238.2444
620055,-2189.94
620056,-2225.5878
620057,-2299.6678
620058,-2223.0633
620059,-2056.8022
620060,-2116.17
620061,-2058.76
620062,-2059.0111
620063,-2174.2511
620064,-2230.6644
620065,-2142.0461
620066,-2189.0244
620067,-2194.6767
620068,-2201.3161
620069,-2224.0333
620070,-2178.1211
620071,-2227.5733
620072,-2195.6378
620073,-2269.5589
620074,-2289.3089
620075,-2107.8533
620076,-2124.4878
620077,-2116.4344
620078,-2134.23
620079,-2132.515
620080,-2111.4456
620081,-2125.0022
620082,-2149.8639
620083,-2055.5322
620084,-2103.23
620085,-2158.1911
620086,-2138.6411
620087,-2177.1294
620088,-2164.6989
620089,-2148.6772
620090,-2133.1644
620091,-2145.7139
620092,-2106.1956
620093,-2142.2056
620094,-2150.1217
620095,-2175.9822
620096,-2081.9611
620097,-2101.1706
620098,-2164.9767
620099,-2197.2656
620100,-2203.7222
620101,-2159.5556
620102,-2149.8444
620103,-2127.4267
620104,-2302.4867
620105,-2362.5667
620106,-2267.6922
620107,-2241.4194
620108,-2242.4894
620109,-2271.055
620110,-2094.7494
620111,-2136.1461
620112,-2175.1383
620113,-2123.4128
620114,-2164.17
620115,-2126.19
620116,-2154.6856
620117,-2169.21
620118,-2105.5911
620119,-2184.9633
620120,-2154.1989
620121,-2057.5033
620122,-2177.2056
620123,-2137.8611
620124,-2094.84
620125,-2069.4583
620126,-2091.7244
620127,-2075.2678
620128,-2058.4261
620129,-2116.9011
620130,-2147.8767
620131,-2144.4822
620132,-2191.1644
620133,-2257.7444
620134,-2152.8678
620135,-2136.635
620136,-2159.3128
620137,-2133.6344
620138,-2142.7917
620139,-2099.7067
620140,-2111.0289
620141,-2084.6744
620142,-2072.3511
620143,-2117.3122
620144,-2112.18
620145,-2126.9711
620146,-2108.8722
620147,-2088.1161
620148,-2170.305
620149,-2143.175
620150,-2148.5622
620151,-2118.84
620152,-2130.9956
620153,-2130.2517
620154,-2077.785
620155,-2190.0178
620156,-2188.0494
620157,-2321.7067
620158,-2328.28
620159,-2230.2689
620160,-2372.3744
620161,-2262.58
620162,-2277.5322
620163,-2171.8967
620164,-2356.3983
620165,-2227.5589
620166,-2355.7678
620167,-2257.8244
620168,-2144.4767
620169,-2061.7656
620170,-2209.5867
620171,-2452.9433
620172,-2466.2244
620173,-2220.8333
620174,-2196.9844
620175,-2414.8044
620176,-2322.9167
620177,-2168.4656
620178,-2250.1094
620179,-2187.6228
620180,-2201.2056
620181,-2288.1256
620182,-2378.0222
620183,-2271.9272
620184,-2262.4956
620185,-2070.9411
620186,-2325.5222
620187,-2176.6011
620188,-2308.5161
620189,-2065.5267
620190,-2057.4767
620191,-2053.3167
620192,-2057.51
620193,-2081.9211
620194,-2055.79
620195,-2112.0917
620196,-2077.8961
620197,-2063.71
620198,-2160.3411
620199,-2154.17
620200,-2122.1467
620201,-2068.8967
620202,-2103.7133
620203,-2088.3833
620204,-2165.2133
620205,-2120.2344
620206,-2104.4344
620207,-2052.7678
620208,-2080.6133
620209,-2073.9056
620210,-2089.9833
620211,-2051.3456
620212,-2053.2606
620213,-2163.5489
620214,-2074.9694
620215,-2146.3422
620216,-2132.7411
620217,-2118.0267
620218,-2080.6133
620219,-2070.7244
620220,-2121.9011
620221,-2239.0739
620222,-2166.6872
620223,-2242.5128
620224,-2294.2956
620225,-2244.62
620226,-2123.51
620227,-2087.9356
620228,-2099.7522
620229,-2057.2389
620230,-2084.1856
620231,-2057.51
620232,-2123.9744
620233,-2169.435
620234,-2061.5711
620235,-2196.9367
620236,-2122.6033
620237,-2232.2122
620238,-2222.2389
620239,-2274.3644
620240,-2258.04
620241,-2250.2478
620242,-2265.8167
620243,-2311.1867
620244,-2258.1511
620245,-2052.1028
620246,-2095.1356
620247,-2067.7411
620248,-2084.5506
620249,-2068.3911
620250,-2070.9111
620251,-2092.4294
620252,-2092.8761
620253,-2072.0622
620254,-2099.73
620255,-2121.3856
620256,-2084.8644
620257,-2153.6011
620258,-2166.3522
620259,-2248.76
620260,-2236.8517
620261,-2228.4344
620262,-2224.9633
620263,-2248.6361
620264,-2229.4167
620265,-2154.2244
620266,-2056.0183
620267,-2214.0922
620268,-2063.1378
620269,-2054.0178
620270,-2054.2822
620271,-2083.02
620272,-2056.8089
620273,-2058.6278
620274,-2051.2694
620275,-2054.1367
620276,-2129.3322
620277,-2208.2044
620278,-2220.19
620279,-2197.8033
620280,-2167.0889
620281,-2156.8489
620282,-2140.7544
620283,-2132.5778
620284,-2096.6967
620285,-2061.1478
620286,-2129.17
620287,-2105.9467
620288,-2109.8511
620289,-2059.4078
620290,-2109.01
620291,-2071.94
620292,-2110.0483
620293,-2079.3378
620294,-2122.3261
620295,-2110.2989
620296,-2093.2522
620297,-2071.5133
620298,-2138.93
620299,-2128.0928
620300,-2075.2472
620301,-2062.7878
620302,-2051.6233
620303,-2050.575
620304,-2056.6367
620305,-2054.3317
620306,-2065.2517
620307,-2120.3011
620308,-2052.45
620309,-2060.5361
620310,-2091.5689
620311,-2060.675
620312,-2088.0778
620313,-2057.8011
620314,-2071.0983
620315,-2130.57
620316,-2113.17
620317,-2076.3706
620318,-2094.2044
620319,-2093.9533
620320,-2053.8322
620321,-2057.2056
620322,-2075.5522
620323,-2075.6072
620324,-2053.31
620325,-2111.0867
620326,-2126.0544
620327,-2187.2322
620328,-2262.6022
620329,-2253.1256
620330,-2213.3033
620331,-2210.1378
620332,-2055.1783
620333,-2069.3889
620334,-2626.6689
620335,-2293.46
620336,-2203.2572
620337,-2315.5089
620338,-2343.0794
620339,-2138.5417
620340,-2398.9806
620341,-2088.8439
620342,-2297.2689
620343,-2131.0417
620344,-2094.6783
620345,-2082.6433
620346,-2102.3467
620347,-2304.5444
620348,-2214.71
620349,-2387.4983
620350,-2236.8456
620351,-2312.5011
620352,-2106.835
620353,-2083.9989
620354,-2064.7589
620355,-2059.3156
620356,-2055.0261
620357,-2053.5944
620358,-2057.2456
620359,-2057.5033
620360,-2052.88
620361,-2054.9633
620362,-2098.8789
620363,-2102.8733
620364,-2091.42
620365,-2076.3133
620366,-2053.2472
620367,-2096.6633
620368,-2124.3517
620369,-2060.5789
620370,-2076.9878
620371,-2058.6278
620372,-2054.1233
620373,-2065.6761
620374,-2188.8989
620375,-2092.9689
620376,-2058.35
620377,-2087.1911
620378,-2137.5444
620379,-2153.5172
620380,-2100.2744
620381,-2054.5533
620382,-2175.5828
620383,-2236.1544
620384,-2204.9833
620385,-2172.9339
620386,-2179.385
620387,-2195.3222
620388,-2171.0883
620389,-2198.9883
620390,-2210.5678
620391,-2196.9678
620392,-2208.3433
620393,-2141.1278
620394,-2162.0867
620395,-2080.4183
620396,-2121.5806
620397,-2115.9628
620398,-2119.335
620399,-2263.1844
620400,-2221.1144
620401,-2209.5572
620402,-2232.7611
620403,-2052.7478
620404,-2058.9667
620405,-2062.7122
620406,-2070.0578
620407,-2058.3167
620408,-2063.6144
620409,-2066.8972
620410,-2057.2956
620411,-2058.0056
620412,-2069.9633
620413,-2066.0383
620414,-2053.0189
620415,-2069.305
620416,-2075.7244
620417,-2062.3872
620418,-2064.6589
620419,-2072.7317
620420,-2056.9344
620421,-2066.5533
620422,-2066.6206
620423,-2056.3433
620424,-2062.4539
620425,-2058.9522
620426,-2056.3361
620427,-2059.1767
620428,-2060.05
620429,-2057.8078
620430,-2056.0678
620431,-2053.5183
620432,-2080.5789
620433,-2056.0256
620434,-2067.5394
620435,-2053.2339
620436,-2063.2139
620437,-2064.9139
620438,-2058.5089
620439,-2057.2456
620440,-2054.6789
620441,-2058.0322
620442,-2058.2244
620443,-2051.1572
620444,-2060.205
620445,-2070.1622
620446,-2062.3378
620447,-2053.8789
620448,-2063.78
620449,-2083.7311
620450,-2052.3311
620451,-2086.6467
620452,-2062.6889
620453,-2138.2256
620454,-2064.2533
620455,-2088.3667
620456,-2089.9122
620457,-2069.9667
620458,-2057.6983
620459,-2061.5644
620460,-2170.6578
620461,-2128.5311
620462,-2062.8144
620463,-2059.8578
620464,-2055.6017
620465,-2061.9711
620466,-2058.2244
620467,-2148.5656
620468,-2091.2733
620469,-2195.8233
620470,-2240.8961
620471,-2058.84
620472,-2121.7756
620473,-2059.19
620474,-2058.0111
620475,-2074.8444
620476,-2055.9756
620477,-2168.7667
620478,-2057.6422
620479,-2121.3722
620480,-2138.5422
620481,-2151.28
620482,-2125.08
620483,-2142.0533
620484,-2071.3344
620485,-2140.06
620486,-2247.0689
620487,-2131.84
620488,-2057.9333
620489,-2052.6022
620490,-2061.5311
620491,-2055.9822
620492,-2052.7478
620493,-2053.8456
620494,-2058.8856
620495,-2055.2611
620496,-2055.1022
620497,-2053.8722
620498,-2058.2111
620499,-2060.5989
620500,-2056.025
620501,-2059.6267
620502,-2054.2889
620503,-2065.0389
620504,-2055.2411
620505,-2052.8733
620506,-2252.7672
620507,-2164.9533
620508,-2154.04
620509,-2191.8083
620510,-2277.915
620511,-2063.7967
620512,-2089.7839
620513,-2343.5067
620514,-2193.495
620515,-2202.675
620516,-2177.8606
620517,-2073.5578
620518,-2055.9867
620519,-2063.4933
620520,-2224.03
620521,-2095.9144
620522,-2053.4078
620523,-2176.6089
620524,-2377.405
620525,-2333.4972
620526,-2057.3844
620527,-2086.3344
620528,-2235.9433
620529,-2321.5956
620530,-2190.3911
620531,-2251.2111
620532,-2193.3172
620533,-2197.5267
620534,-2268.0289
620535,-2171.8006
620536,-2053.2289
620537,-2114.3906
620538,-2129.1756
620539,-2165.69
620540,-2068.6161
620541,-2160.7022
620542,-2167.64
620543,-2082.49
620544,-2095.7889
620545,-2327.5556
620546,-2064.2928
620547,-2184.0839
620548,-2101.2394
620549,-2248.1111
620550,-2075.5378
620551,-2138.3633
620552,-2120.0156
620553,-2242.2506
620554,-2092.8561
620555,-2096.7533
620556,-2051.49
620557,-2055.8422
620558,-2153.8911
620559,-2151.5356
620560,-2069.5289
620561,-2055.5872
620562,-2151.6489
620563,-2078.9033
620564,-2211.3717
620565,-2098.715
620566,-2070.0517
620567,-2227.7933
620568,-2089.7739
620569,-2198.7256
620570,-2322.6311
620571,-2167.7383
620572,-2216.3244
620573,-2065.1478
620574,-2159.4933
620575,-2062.075
620576,-2073.3356
620577,-2213.6267
620578,-2055.6567
620579,-2105.9944
620580,-2132.7589
620581,-2065.12
620582,-2133.3444
620583,-2068.3628
620584,-2098.9611
620585,-2118.4056
620586,-2053.9844
620587,-2085.1128
620588,-2055.0956
620589,-2066.0228
620590,-2054.71
620591,-2112.0961
620592,-2086.32
620593,-2063.2544
620594,-2107.5506
620595,-2154.4494
620596,-2089.9989
620597,-2246.5756
620598,-2125.5072
620599,-2095.8789
620600,-2059.3289
620601,-2057.6489
620602,-2080.2422
620603,-2074.9378
620604,-2206.0083
620605,-2113.3589
620606,-2054.2878
620607,-2118.7844
620608,-2069.2478
620609,-2068.0378
620610,-2120.905
620611,-2118.1783
620612,-2159.5989
620613,-2093.2394
620614,-2056.3044
620615,-2102.3967
620616,-2111.6622
620617,-2083.4278
620618,-2064.4561
620619,-2176.5433
620620,-2094.6778
620621,-2096.2772
620622,-2110.0567
620623,-2163.245
620624,-2131.7111
620625,-2069.1422
620626,-2154.3011
620627,-2208.2711
620628,-2126.9811
620629,-2089.0956
620630,-2056.1628
620631,-2143.5356
620632,-2073.4589
620633,-2093.3089
620634,-2296.6067
620635,-2224.0756
620636,-2084.0622
620637,-2073.5044
620638,-2170.28
620639,-2097.9356
620640,-2133.5011
620641,-2127.7689
620642,-2185.7256
620643,-2127.165
620644,-2170.8794
620645,-2147.4644
620646,-2231.2244
620647,-2071.7533
620648,-2089.7589
620649,-2163.4772
620650,-2147.5122
620651,-2185.605
620652,-2145.1856
620653,-2222.0567
620654,-2119.9811
620655,-2090.17
620656,-2117.7767
620657,-2098.9778
620658,-2054.5667
620659,-2089.5711
620660,-2064.9561
620661,-2129.8867
620662,-2068.1411
620663,-2194.8878
620664,-2135.5328
620665,-2228.8694
620666,-2207.3739
620667,-2191.52
620668,-2128.7889
620669,-2055.315
620670,-2088.3817
620671,-2052.925
620672,-2093.7822
620673,-2087.6722
620674,-2106.76
620675,-2075.9911
620676,-2057.4367
620677,-2147.0844
620678,-2197.6533
620679,-2135.8878
620680,-2087.0989
620681,-2152.8694
620682,-2070.8583
620683,-2060.8272
620684,-2070.3494
620685,-2089.6417
620686,-2298.6333
620687,-2082.375
620688,-2081.5172
620689,-2138.4472
620690,-2202.0856
620691,-2194.2328
620692,-2183.6989
620693,-2246.2322
620694,-2240.4967
620695,-2302.3694
620696,-2323.3244
620697,-2269.1289
620698,-2272.2378
620699,-2210.7439
620700,-2258.305
620701,-2083.8067
620702,-2397.3617
620703,-2231.2122
620704,-2122.1472
620705,-2229.6972
620706,-2155.9544
620707,-2269.28
620708,-2149.2711
620709,-2075.5656
620710,-2144.9544
620711,-2149.2194
620712,-2176.3889
620713,-2204.5667
620714,-2181.4883
620715,-2180.8461
620716,-2160.7806
620717,-2074.0667
620718,-2115.5356
620719,-2052.3044
620720,-2054.9767
620721,-2058.8989
620722,-2051.3522
620723,-2062.9533
620724,-2052.6717
620725,-2058.7933
620726,-2055.3306
620727,-2056.9344
620728,-2052.5461
620729,-2142.615
620730,-2084.97
620731,-2097.4833
620732,-2147.8667
620733,-2077.1983
620734,-2071.2372
620735,-2054.6294
620736,-2130.3528
620737,-2101.6839
620738,-2053.1689
620739,-2059.58
620740,-2136.6433
620741,-2207.4378
620742,-2204.4772
620743,-2218.9283
620744,-2242.9267
620745,-2199.9344
620746,-2189.8983
620747,-2250.9156
620748,-2251.2733
620749,-2293.3722
620750,-2285.6061
620751,-2333.2461
620752,-2262.5878
620753,-2325.9
620754,-2322.1233
620755,-2361.6794
620756,-2321.9828
620757,-2316.6178
620758,-2485.3939
620759,-2275.3317
620760,-2223.7839
620761,-2236.9217
620762,-2390.9239
620763,-2375.9239
620764,-2076.8994
620765,-2100.485
620766,-2118.025
620767,-2252.5506
620768,-2166.2739
620769,-2057.6261
620770,-2053.4489
620771,-2056.435
620772,-2053.3394
620773,-2052.7906
620774,-2062.0078
620775,-2055.4067
620776,-2056.7594
620777,-2061.0422
620778,-2060.7578
620779,-2054.4772
620780,-2056.4122
620781,-2054.4278
620782,-2058.4622
620783,-2056.2267
620784,-2128.7733
620785,-2217.0867
620786,-2135.3422
620787,-2200.5656
620788,-2236.9789
620789,-2214.6789
620790,-2208.9761
620791,-2224.8311
620792,-2245.0167
620793,-2207.8172
620794,-2178.7939
620795,-2099.4344
620796,-2102.1811
620797,-2144.3389
620798,-2124.2083
620799,-2147.5889
620800,-2130.9911
620801,-2119.7278
620802,-2111.8133
620803,-2119.5889
620804,-2100.8533
620805,-2118.1644
620806,-2204.29
620807,-2162.6022
620808,-2149.2756
620809,-2125.9422
620810,-2192.5822
620811,-2112.4067
620812,-2132.6578
620813,-2105.6917
620814,-2098.2039
620815,-2106.3794
620816,-2135.3044
620817,-2110.4067
620818,-2157.7722
620819,-2137.4411
620820,-2106.1194
620821,-2111.1261
620822,-2131.0389
620823,-2142.7378
620824,-2170.7856
620825,-2140.49
620826,-2114.0967
620827,-2140.4633
620828,-2171.8233
620829,-2183.9211
620830,-2132.9828
620831,-2134.0044
620832,-2136.78
620833,-2145.3533
620834,-2183.4289
620835,-2144.2822
620836,-2130.8928
620837,-2136.9878
620838,-2243.74
620839,-2140.2989
620840,-2140.8833
620841,-2217.7156
620842,-2187.5167
620843,-2177.6089
620844,-2232.5394
620845,-2198.2111
620846,-2263.4339
620847,-2250.0533
620848,-2325.6233
620849,-2346.7467
620850,-2327.1789
620851,-2336.7994
620852,-2280.455
620853,-2256.3572
620854,-2205.5394
620855,-2261.7367
620856,-2321.5622
620857,-2227.5056
620858,-2282.3889
620859,-2247.7711
620860,-2308.79
620861,-2240.7722
620862,-2348.2772
620863,-2310.6783
620864,-2310.2778
620865,-2251.6206
620866,-2259.9583
620867,-2282.2128
620868,-2180.0556
620869,-2187.1356
620870,-2166.795
620871,-2253.8939
620872,-2164.5233
620873,-2137.9533
620874,-2209.1756
620875,-2206.5889
620876,-2172.9722
620877,-2195.3233
620878,-2230.0
620879,-2164.8511
620880,-2231.6578
620881,-2243.6844
620882,-2251.6933
620883,-2215.0678
620884,-2208.0422
620885,-2215.0289
620886,-2120.1911
620887,-2232.2222
620888,-2245.445
620889,-2212.0244
620890,-2154.6622
620891,-2238.4789
620892,-2141.4033
620893,-2112.9867
620894,-2128.4778
620895,-2231.1867
620896,-2219.8183
620897,-2202.6444
620898,-2102.9
620899,-2076.5311
620900,-2144.7544
620901,-2079.8578
620902,-2091.7978
620903,-2092.5822
620904,-2246.8022
620905,-2258.1978
620906,-2246.5244
620907,-2205.1983
620908,-2239.2956
620909,-2222.3311
620910,-2267.1933
620911,-2229.5667
620912,-2325.3333
620913,-2222.3578
620914,-2232.4944
620915,-2215.0756
620916,-2112.3578
620917,-2208.6972
620918,-2227.6539
620919,-2198.1017
620920,-2216.2117
620921,-2222.33
620922,-2166.5978
620923,-2200.4139
620924,-2107.9106
620925,-2053.4833
620926,-2057.0372
620927,-2063.9617
620928,-2063.0883
620929,-2063.6972
620930,-2073.4911
620931,-2065.3106
620932,-2067.7906
620933,-2068.7039
620934,-2059.5133
620935,-2063.9617
620936,-2058.9083
620937,-2065.8861
620938,-2069.4772
620939,-2060.635
620940,-2061.9906
620941,-2061.2133
620942,-2064.2128
620943,-2067.3711
620944,-2063.6794
620945,-2203.1667
620946,-2064.795
620947,-2060.3239
620948,-2063.9617
620949,-2064.0017
620950,-2067.2683
620951,-2063.3261
620952,-2059.4972
620953,-2066.1572
620954,-2063.6106
620955,-2068.8922
620956,-2061.8506
620957,-2060.6283
620958,-2062.8506
620959,-2066.6367
620960,-2056.9839
620961,-2086.7794
620962,-2062.0039
620963,-2065.4061
620964,-2116.0328
620965,-2088.3594
620966,-2067.0306
620967,-2069.2194
620968,-2081.1839
620969,-2093.3367
620970,-2192.5328
620971,-2058.6372
620972,-2059.3917
620973,-2053.9083
620974,-2065.38
620975,-2079.5867
620976,-2057.4811
620977,-2135.5883
620978,-2062.8733
620979,-2065.2717
620980,-2090.3933
620981,-2066.3656
620982,-2067.1294
620983,-2145.7244
620984,-2150.6911
620985,-2178.2672
620986,-2179.6628
620987,-2188.4822
620988,-2166.0756
620989,-2097.2883
620990,-2136.7839
620991,-2135.8033
620992,-2111.455
620993,-2190.85
620994,-2188.1711
620995,-2064.0311
620996,-2055.0528
620997,-2057.8011
620998,-2062.9894
620999,-2051.6994
621000,-2053.8656
621001,-2052.7744
621002,-2058.0789
621003,-2053.8922
621004,-2055.8233
621005,-2059.5011
621006,-2060.6617
621007,-2053.3028
621008,-2052.8439
621009,-2056.9811
621010,-2058.6078
621011,-2052.2417
621012,-2050.38
621013,-2057.0639
621014,-2055.1061
621015,-2064.3383
621016,-2052.5194
621017,-2051.9078
621018,-2053.3528
621019,-2060.2167
621020,-2051.1239
621021,-2064.0083
621022,-2070.2117
621023,-2063.1017
621024,-2056.5311
621025,-2053.3661
621026,-2052.8106
621027,-2050.8461
621028,-2061.5456
621029,-2061.8622
621030,-2103.7894
621031,-2065.2928
621032,-2103.0617
621033,-2067.0172
621034,-2064.7189
621035,-2154.4572
621036,-2188.2967
621037,-2147.2122
621038,-2126.3789
621039,-2074.2933
621040,-2065.5044
621041,-2054.8578
621042,-2107.9089
621043,-2201.87
621044,-2205.8794
621045,-2078.1483
621046,-2059.8711
621047,-2077.7367
621048,-2186.1439
621049,-2228.9911
621050,-2054.6922
621051,-2053.075
621052,-2058.2311
621053,-2069.9756
621054,-2153.4806
621055,-2170.22
621056,-2194.2061
621057,-2186.1906
621058,-2058.8361
621059,-2132.8106
621060,-2180.6483
621061,-2192.6022
621062,-2184.6361
621063,-2212.06
621064,-2190.7406
621065,-2210.4428
621066,-2107.655
621067,-2065.5267
621068,-2053.0322
621069,-2068.1444
621070,-2059.3422
621071,-2064.3089
621072,-2051.9072
621073,-2052.88
621074,-2060.245
621075,-2073.2739
621076,-2052.3178
621077,-2057.0506
621078,-2059.4439
621079,-2057.1133
621080,-2058.9867
621081,-2054.8267
621082,-2063.1061
621083,-2055.8167
621084,-2052.8733
621085,-2064.3017
621086,-2055.3933
621087,-2054.9217
621088,-2052.3244
621089,-2051.7489
621090,-2057.0733
621091,-2052.6022
621092,-2054.7883
621093,-2054.2889
621094,-2054.3717
621095,-2059.4461
621096,-2054.7817
621097,-2054.5333
621098,-2050.8394
621099,-2055.1222
621100,-2054.54
621101,-2050.34
621102,-2058.2111
621103,-2056.5378
621104,-2630.6539
621105,-2691.2922
621106,-2064.1644
621107,-2538.7522
621108,-2413.9967
621109,-2422.6506
621110,-2262.0106
621111,-2279.9383
621112,-2060.66
621113,-2055.925
621114,-2061.9533
621115,-2099.0206
621116,-2294.4933
621117,-2243.9872
621118,-2106.2228
621119,-2110.0422
621120,-2218.6667
621121,-2175.6167
621122,-2241.3356
621123,-2056.6194
621124,-2072.7039
621125,-2220.9067
621126,-2156.3778
621127,-2072.5156
621128,-2178.275
621129,-2214.4133
621130,-2208.6844
621131,-2214.4839
621132,-2234.92
621133,-2183.8789
621134,-2178.3344
621135,-2194.86
621136,-2185.6844
621137,-2349.2378
621138,-2243.2644
621139,-2222.69
621140,-2359.7172
621141,-2206.3789
621142,-2179.0511
621143,-2208.1711
621144,-2125.1972
621145,-2059.7922
621146,-2057.8011
621147,-2083.8356
621148,-2164.0578
621149,-2190.8411
621150,-2193.6772
621151,-2063.9822
621152,-2054.97
621153,-2053.7133
621154,-2049.7844
621155,-2058.4956
621156,-2053.1578
621157,-2054.8711
621158,-2055.2678
621159,-2059.0578
621160,-2061.0022
621161,-2052.3244
621162,-2053.6506
621163,-2054.6789
621164,-2058.4556
621165,-2053.7
621166,-2052.2417
621167,-2057.3778
621168,-2063.7867
621169,-2051.4711
621170,-2061.5017
621171,-2094.8989
621172,-2090.1744
621173,-2099.6911
621174,-2099.1861
621175,-2151.08
621176,-2131.08
621177,-2070.5244
621178,-2074.0756
621179,-2083.3139
621180,-2071.7044
621181,-2123.5139
621182,-2157.7767
621183,-2260.69
621184,-2166.5678
621185,-2115.3556
621186,-2117.9767
621187,-2214.3622
621188,-2125.25
621189,-2077.9494
621190,-2384.2744
621191,-2317.5244
621192,-2251.92
621193,-2149.7517
621194,-2423.31
621195,-2225.3089
621196,-2245.6406
621197,-2081.5994
621198,-2208.1289
621199,-2291.8572
621200,-2209.7106
621201,-2407.445
621202,-2252.65
621203,-2265.0289
621204,-2287.5739
621205,-2218.5078
621206,-2236.4117
621207,-2240.4256
621208,-2171.5906
621209,-2197.6278
621210,-2203.5944
621211,-2221.7
621212,-2270.1989
621213,-2281.2156
621214,-2271.4611
621215,-2183.0167
621216,-2129.175
621217,-2080.0939
621218,-2304.8744
621219,-2069.3211
621220,-2137.3206
621221,-2050.5578
621222,-2169.2089
621223,-2254.7444
621224,-2115.8061
621225,-2058.9178
621226,-2082.8761
621227,-2162.7639
621228,-2094.0089
621229,-2102.3167
621230,-2120.7867
621231,-2104.6389
621232,-2062.7733
621233,-2132.7933
621234,-2052.2367
621235,-2052.2311
621236,-2094.3344
621237,-2093.0578
621238,-2053.64
621239,-2231.6261
621240,-2128.3128
621241,-2073.1472
621242,-2059.9728
621243,-2065.3561
621244,-2073.0844
621245,-2071.1844
621246,-2158.4583
621247,-2151.7089
621248,-2087.1122
621249,-2077.0494
621250,-2178.9889
621251,-2058.1267
621252,-2150.5844
621253,-2094.1822
